,Date Created,location,Tweet
374,18/07/2021 20:31,Nigeria,"Air chief backs TETFund on establishment of National R&amp;D Foundation #Nigeria, #News https://t.co/uN0Jwtg9wu"
375,18/07/2021 20:30,"Lagos, Nigeria","Range Rover Velar

YEAR: 2018
STATUS: Foreign Used
PRICE: Kindly DM
Duty fully paid and good title.

For Further En… https://t.co/miw0uTt6mB"
376,18/07/2021 20:26,,Covid-19: Gov. Badaru Suspends Eid Durbar Activities #Nigeria #Health https://t.co/Jqp14QCNFn https://t.co/xrJbKydvx0
377,18/07/2021 20:25,monaco,@ChidiOdinkalu Even if he is there his vote count for nothing let us stop deceiving ourselves the #north has inbuil… https://t.co/11B5zH6M5H
378,18/07/2021 20:24,,"SERAP gives Buhari govt 24 hours to withdraw gag order on reporting of terrorist attacks
https://t.co/JBMVsea8vL… https://t.co/FnLxpYaQAy"
379,18/07/2021 20:23,LevIsolating,"Once again today @GarShehu for @NGRPresident has, not for the 1st time, issued a release full of smear &amp; falsehood… https://t.co/tBK706p8WV"
380,18/07/2021 20:21,,"Why we voted for e-transmission of results with conditions - Senate President
https://t.co/yYQ2aGpc1v
#news #Nigeria #Electoral Act #Lawan"
381,18/07/2021 20:21,London - UK,"COVID-19 third wave: NAFDAC warns Nigerians against excessive consumption of onions, garlic as cure… https://t.co/7z8Bh6aPQP"
382,18/07/2021 20:19,London - UK,LaLiga: Why Barcelona has Cristiano Ronaldo’s posters at training ground https://t.co/GFo4fRmhWw  #Nigeria… https://t.co/SJ8MSdesMh
383,18/07/2021 20:18,,"Gbajabiamila congratulates Sanwo-Olu on Vanguard Personality of the Year award
https://t.co/cRLRD0KRyC
#news… https://t.co/1C9Ccq04bk"
384,18/07/2021 20:18,"Lagos, Nigeria","Stop enviromental pollution stop flooding

 #saynotoenviromentalpollution  #lagosflood #lagos #nigeria"
385,18/07/2021 20:16,London - UK,NAFDAC: Why we didn’t approve herbal medicine for COVID-19 https://t.co/sEcJlNmpQt  #Nigeria #NigeriaNews https://t.co/SsmIqO08S7
386,18/07/2021 20:14,,"Enugu govt sensitizes rural dwellers on benefits of SMEs Centre’s programmes
https://t.co/cBtvQfEh9L
#news #Nigeria… https://t.co/ku3vSDvIxA"
387,18/07/2021 20:13,London - UK,EPL: Solskjaer gives update on Rashford’s surgery https://t.co/6k1YWHs91Q  #Nigeria #NigeriaNews https://t.co/ge81dicxs8
388,18/07/2021 20:12,"Lagos, Nigeria",#SLS is easily one of the finest Aristocrats of 21st Century Nigeria. Observers of #Nigeria will readily admit that… https://t.co/3LxWDFUp12
389,18/07/2021 20:11,London - UK,Cultism: Four arrested during cult supremacy battle in Ogun https://t.co/oBkiw7xPzE  #Nigeria #NigeriaNews https://t.co/VD2l9VuSMb
390,18/07/2021 20:11,,No people can be oppressed without their own active or passive cooperation. The situation of #Nigeria today are maj… https://t.co/N6kzYRYho8
391,18/07/2021 20:07,London - UK,Congress: Aspirants for youth leader position must be 18 to 35 – APC https://t.co/uWVFT5Ajgq  #Nigeria #NigeriaNews https://t.co/ce1q2Ni3q3
392,18/07/2021 20:06,Near London,The hell? The Jackson family originate from Badagry in #Nigeria - that means we may be related - my paternal grandm… https://t.co/wgIYBF8oHH
393,18/07/2021 20:01,"Paris, France","#France 's commercial drive in #Nigeria is part of its new strategy on the #African continent, which involves expan… https://t.co/Kd6iXPR4fI"
394,18/07/2021 20:01,"Paris, France",#France has become more and more involved in #Nigeria in recent years. There are particular individuals that have p… https://t.co/TIYyg7L9nK
395,18/07/2021 20:00,Africa,Why Quality Maternal Medicines is a Critical Issue in Nigeria https://t.co/e10u05zRro #Nigeria https://t.co/GjqKb3B0Yw
396,18/07/2021 19:59,London - UK,"BREAKING: Bandits attack police formation, kill 13 officers in Zamfara https://t.co/EfbHloWZms  #Nigeria… https://t.co/IPI0qUo14O"
397,18/07/2021 19:58,,New video otw soon!! Let’s get me to 180 SUBSCRIBERS and I will drop this lit video!! Check out my most recent vide… https://t.co/TGW7mVM6jJ
398,18/07/2021 19:57,,"National Embarrassment: Nigeria’s Contingent Arrive Tokyo In Arsenal Jerseys
#THT #TheHeritageTimes #news #Nigeria… https://t.co/vo01bhafEF"
399,18/07/2021 19:56,"Ilorin, Nigeria","[Photostory] : The Chief of Staff to the Nigerian President, Prof  Ibrahim Gambari arrived in for Sallah celebratio… https://t.co/6nUsvmcUCu"
400,18/07/2021 19:56,Third rock from the Sun,"According to @volvocars, the new C40 electric can do 166.4 miles (266.24km) in a 40 minute charge with a 220 volt c… https://t.co/xhrvke8Q6I"
401,18/07/2021 19:56,London - UK,One dead as truck crushes vehicles on Otedola bridge https://t.co/tW4msKEFUb  #Nigeria #NigeriaNews https://t.co/ZNVn5Q1piX
402,18/07/2021 19:53,London - UK,It’s fake news – FG denies asking Obi Cubana for loan https://t.co/tv2F1enMgK  #Nigeria #NigeriaNews https://t.co/TGeewtFPyI
403,18/07/2021 19:50,Nigeria,"Uncertainty as NCC delays renewal of Airtel license #Nigeria, #News https://t.co/lq2qGNneoC"
404,18/07/2021 19:49,"Ilorin, Nigeria","Nigerian Passport Currently Ranks 101 Among 199 Countries.

#Nigeria https://t.co/tsF06vEAKP"
405,18/07/2021 19:49,,No single Government hospital in Abuja including the national Hospital has an MRI Machine. #Nigeria
406,18/07/2021 19:47,Wilayah Ehmsiksteen,"#Nigeria: ISWA attacked an NA post in the vicinity of Damasak, capturing a technical with HMG (DShKM/T54 and anothe… https://t.co/v5STY28oDk"
407,18/07/2021 19:43,London - UK,APC must return to 2013 mode to negotiate -PGF DG https://t.co/H7TX1N6FD0  #Nigeria #NigeriaNews https://t.co/KEfPOwsA6n
408,18/07/2021 19:42,WarNoir@protonmail.com,"#Nigeria: #ISWAP released a photoset of the results of an attack on #NA in #Damask, #Borno.
Two DShKM pattern HMGs,… https://t.co/5TyB87bw0g"
409,18/07/2021 19:41,Femunda / Femunda,"Rockefeller Center: “Wardrobe..squeeeeeeel!” 
: “Bitch, I’ll fuck yer face up and kill you!” 

#clamcast #comcast… https://t.co/DMPSMk9FeY"
410,18/07/2021 19:40,,Me coming back from anambra to Lagos after the event in Oba 😂😂❤️ #Nigeria #obicubana #EndSARS #Biafra… https://t.co/CbHjEraf97
411,18/07/2021 19:39,London - UK,"Eid-el-Kabir: Southern senators preach against insecurity, division, war https://t.co/3JIxLkLxbI  #Nigeria… https://t.co/Y9s9IikJYb"
412,18/07/2021 19:38,"Georgia, USA","By Seyifunmi Odunuga

With the recent proclamation by the #Nigeria #Pilgrimage Board and Nigerian Christian Pilgrim… https://t.co/8abS7MD2ew"
413,18/07/2021 19:36,,Fears Of “isis” Spreading In Africa Again #Nigeria #Security https://t.co/1JxuZ6qOXC https://t.co/k8SMVJHTAW
414,18/07/2021 19:30,"Manchester, England",@deejayfaremi Wow only 300 million Naira that’s nothing @deejayfaremi is giving 600 million Naira to the people of… https://t.co/ESHGnMJ63s
415,18/07/2021 19:29,"Manchester, England","Wow only 300 million Naira that’s nothing @deejayfaremi is giving 600 million Naira to the people of Nigeria!
Hit h… https://t.co/I1lCdpuVdS"
416,18/07/2021 19:28,,@MobilePunch A headline such as this makes you lose any remaining hope for contraption called #Nigeria. Absolutely… https://t.co/VSwZUL8CKQ
417,18/07/2021 19:25,London - UK,Lai Mohammed: I didn’t ask Obi Cubana to loan Nigeria money https://t.co/G6WXRqLdUp  #Nigeria #NigeriaNews https://t.co/Zp9RAgM4ZV
418,18/07/2021 19:20,Nigeria,"I didn’t ask Obi Cubana to borrow Nigeria money – Lai Mohammed #Nigeria, #News https://t.co/SrV0xkGYHs"
419,18/07/2021 19:17,London - UK,"‘You lied’, Presidency slams Kukah over virtual address to US congress https://t.co/xwaKCbTZU2  #Nigeria… https://t.co/LqmknLSVkO"
420,18/07/2021 19:16,Bight of Biafra,@SaharaReporters #Nigeria=colonial slave company created in 1914 for mumu southern people that refuses to update their brains🧠
421,18/07/2021 19:11,London - UK,"I’ll demolish houses that harbour cultists, deal with parents – Ogun Gov threatens https://t.co/qOa39tdmtI… https://t.co/pdLomVc1A0"
422,18/07/2021 19:10,London - UK,"‘You lied’, Presidency slams Kukah over virtual address before US congress https://t.co/km14Js7H6E  #Nigeria… https://t.co/1JsyDFWZgW"
423,18/07/2021 19:07,,"""Don’t worry about anything; instead, pray about everything. Tell God what you need, and thank him for all he has d… https://t.co/nc4L46InF5"
424,18/07/2021 19:07,London - UK,You are my son: Primate Ayodele replies Femi Adesina https://t.co/XIylGuoxx8  #Nigeria #NigeriaNews https://t.co/TNOlGj019m
425,18/07/2021 19:06,,"Parents are #Yoruba, but I was born in the North-Central, schooled in the South-West, married to  South-South. If… https://t.co/yZ3zWBHBNq"
426,18/07/2021 19:04,London - UK,"Petrol dealer shot, wounded by armed robbers in Kwara community https://t.co/AyLy6lQpua  #Nigeria #NigeriaNews https://t.co/eHMbLO9tlc"
427,18/07/2021 19:00,Africa,Nigeria's Infrastructure Fund In Hands of Asset Managers https://t.co/P6PqDfsLLG #Nigeria https://t.co/XdOt4l8s9E
428,18/07/2021 18:59,"Rivers, Nigeria","#Now Playing - CASUAL QUEEN
Listen at https://t.co/QSZ3Zbyk0P
#Music #Culture #Radio #Nigeria #World"
429,18/07/2021 18:59,London - UK,"Niger: Police kill 10 bandits, injure serveral others in gun fight https://t.co/7iuzgqo7ti  #Nigeria #NigeriaNews https://t.co/fQcn0sL3wt"
430,18/07/2021 18:55,,Should I believe that punch newspaper doesn't know the difference between Re-arrest and extraordinary rendition?… https://t.co/7dgpixYAyI
431,18/07/2021 18:55,Nigeria,A great Sunday read for you and your kids. Let's learn about Data Science and steps you can take now to start your… https://t.co/dwksmkEj9c
432,18/07/2021 18:54,London - UK,"40 feet container crushes 2 vehicles, kills 1 on Otedola bridge https://t.co/5fvSIMcZQY  #Nigeria #NigeriaNews https://t.co/V4nAwNVpxI"
433,18/07/2021 18:53,London - UK,Five suspected kidnappers burnt to death in Edo https://t.co/62aWmiCrg2  #Nigeria #NigeriaNews https://t.co/RPD1Ee5b4k
434,18/07/2021 18:51,Nigeria,"Police lose 2 officers, kill 10 bandits in deadly Niger’s attack #Nigeria, #News https://t.co/aGTzORmTAn"
435,18/07/2021 18:46,,#Nigeria Issues Red Alert Over 3rd Wave Of Covid-19 #Health https://t.co/xT5SuVZSEv https://t.co/oEbcxdgJsj
436,18/07/2021 18:38,"Amsterdam, The Netherlands",ANNOUNCEMENT: ⁠Nigerian Gospel artist Obanla is releasing her second studio album ’Oba Ogo' digitally tomorrow!… https://t.co/qrVJhumPVQ
437,18/07/2021 18:37,"Lagos, Nigeria","Range Rover Vogue HSE

YEAR: 2014
STATUS: Foreign Used
PRICE: ₦28,000,000
Duty fully paid and good title.

For Furt… https://t.co/Krzdtglia4"
438,18/07/2021 18:35,London - UK,You lied: Presidency fact-checks Bishop Kukah’s speech https://t.co/fGC2LKukix  #Nigeria #NigeriaNews https://t.co/IupWTDFXWk
439,18/07/2021 18:35,"Ondo, Nigeria","Present section going on in Nigeria right now 
#Davido  #Nigerian #Nigeria 
#Biafra #Africa… https://t.co/a87Q6ssdCy"
440,18/07/2021 18:34,London - UK,"Nigeria should not disintegrate, but every region should control its resources – Ojo, President, CAC Worldwide… https://t.co/18bkhO0lD7"
441,18/07/2021 18:33,Gambia,"@SallyFManneh @ghostkanyi Well in #Africa with precise focus on #Nigeria, the citizenry are responsible for their s… https://t.co/C0lBMVcbpB"
442,18/07/2021 18:32,,Our lovely husky found a new home bonding well with its new owner thank you mr Leo I know she is good hands… https://t.co/R9SqHTPUzw
443,18/07/2021 18:20,United States,"Institutions and the @wto under @NOIweala. While Mrs. Iweala was #Nigeria's Finance Minister, she famously asked to… https://t.co/Bjm1foCdEq"
444,18/07/2021 18:19,,G-d has spoken in #Kenya #FreeNnamdiKanu who was illegally kidnapped from there and taken to #Nigeria https://t.co/JTijFpLQsI
445,18/07/2021 18:19,Nigeria,"BREAKING : Bandits kill 13 mobile policemen in Zamfara #Nigeria, #News https://t.co/3ZYDF6WdYh"
446,18/07/2021 18:19,London - UK,Buhari told not to sign amended electoral act into law https://t.co/VklvXy1Wja  #Nigeria #NigeriaNews https://t.co/4Jg0yn0SyD
447,18/07/2021 18:17,Chicago,"The men's USA team also lost their first 2 games. If you're following, I've said ""wait until [the women] play… https://t.co/QRmLo9ROmr"
448,18/07/2021 18:14,Україна,Direct from #Turkey Serious partnership in #Nigeria needed. DM for more details. https://t.co/vxX6W72RVM
449,18/07/2021 18:12,,"Eid El-kabir: Nscdc Beefs Up Security, Deploys 1,857 Operatives For Sallah In Ondo #Nigeria #Security… https://t.co/Rn9Lcmcrgx"
450,18/07/2021 18:12,London - UK,"COVID-19 red alert : Adhere strictly with protocol, Sanwo-Olu pleads  https://t.co/NBaLE8plkS  #Nigeria #NigeriaNews https://t.co/PW441ECTGW"
451,18/07/2021 18:10,Nigeria,"Assault : Embattled CCT boss, Danladi Umar, drags Senate to court over probe #Nigeria, #News https://t.co/4pCKi2sB3F"
452,18/07/2021 18:10,London - UK,Nepal’s new prime minister Deuba wins vote of confidence https://t.co/zOJ3QRfujR  #Nigeria #NigeriaNews https://t.co/i9fyQ3NvKD
453,18/07/2021 18:09,London - UK,Edo: How Irate residents burnt five kidnap suspects to death https://t.co/giNgaucZqq  #Nigeria #NigeriaNews https://t.co/dVA5PM597u
454,18/07/2021 18:05,London - UK,"LG Poll: Replicate APC’s political victories, Sanwo-Olu tells party flag bears  https://t.co/DfMV8JZF1Q  #Nigeria… https://t.co/S0gWIHqaHe"
455,18/07/2021 18:04,,"Check out what @Slant_Magazine wrote about Chuko and Arie Esiri's feature film, EYIMOFE, which is set to have its N… https://t.co/c9IAJXAs1i"
456,18/07/2021 18:03,London - UK,"PDP, only threat to APGA in Anambra –Factional chair https://t.co/pxPNoA3l2W  #Nigeria #NigeriaNews https://t.co/pXW0X6xSwW"
457,18/07/2021 18:02,Nigeria,"🔥Tips Of The Day🔥

Both team are scoring per games 2.5 goals and are at the best of their form.

Click Here:… https://t.co/X2yn4uSpdo"
458,18/07/2021 18:01,London - UK,General Hassan Ahmed’s murder: Critics condemn Presidency’s silence https://t.co/em4eh4pfVR  #Nigeria #NigeriaNews https://t.co/ZVwMTWKqg5
459,18/07/2021 18:00,Africa,Shell Abandons Bid for Oil Spill Case To Be Heard In Nigeria https://t.co/spZFepvERo #Nigeria https://t.co/7fXnkF2woq
460,18/07/2021 18:00,Global,"Learn everything about backyard catfish farming? Free full tutorial videos, Step by Step practical #Catfish_farming #phmeter #Nigeria #Lagos"
461,18/07/2021 17:59,London - UK,"Buhari rallies IDA members to tackle hunger, COVID-19, unemployment in Africa https://t.co/G1NQBaykaK  #Nigeria… https://t.co/gkLAI4lJcJ"
462,18/07/2021 17:59,,"Victor Osimhen scored four goals in Napoli’s first pre-season friendly under Luciano Spalletti, crushing local side… https://t.co/QmpkAsiRx1"
463,18/07/2021 17:58,GLOBAL CITIZEN,"OUR LEADERS ARE A PRODUCT OF SOCIETY.

My Take On Leadership And Followership In Nigeria. 
Watch Plus Politics on… https://t.co/XRN1NtCZPE"
464,18/07/2021 17:58,Nigeria,"BREAKING :Mob set ablaze 5 suspected kidnappers #Nigeria, #News https://t.co/3HrzbHSMdk"
465,18/07/2021 17:58,"Rivers, Nigeria","#Now Playing - Funke Akindele shares steps to prevent coronavirus from Dettol in partnership with NCDC (1)
Listen a… https://t.co/CFUnccuWt6"
466,18/07/2021 17:56,London - UK,Enugu govt sensitizes rural dwellers on benefits of SMEs center’s programmes https://t.co/xsTIEEzTir  #Nigeria… https://t.co/JDRCpfZzRU
467,18/07/2021 17:55,Third rock from the Sun,"Now let us build a quick scenario: Buhari and his crew leave power, and then with himself and his ethnic jingoists… https://t.co/0wONpL58v4"
468,18/07/2021 17:55,Third rock from the Sun,"#Nigeria is heading towards an implosion. 

I think that sometime last October, we passed the point of inevitabilit… https://t.co/m9ydoW0zD7"
469,18/07/2021 17:55,Third rock from the Sun,"Four years ago now, I wrote this thread about the thing of collective guilt, and what it leads to. I think it's mor… https://t.co/uENTM6Hwcd"
470,18/07/2021 17:53,London - UK,"Oyo NUJ launches Journalists Estate, names streets after Gov Makinde, ex-governors, others https://t.co/xfolipKgog… https://t.co/nUxMxThpMT"
471,18/07/2021 17:52,London - UK,Crowd mob Goodluck Jonathan at Chidoka’s birthday bash https://t.co/kzjweUNF1v  #Nigeria #NigeriaNews https://t.co/cHYt15ugdo
472,18/07/2021 17:51,,"#RudyRochman #EdouardDavidBenaym
#AndrewLeibman are prisoners in #Nigeria Held without charges for befriending… https://t.co/o8zeWAxKwT"
473,18/07/2021 17:46,,"#Africa #Nigeria 
Even the ""African print"" called DUTCH WAX... is made in Holland https://t.co/B38rEzq5Kx"
474,18/07/2021 17:41,London - UK,Elumelu seeks more citizen participation in governance https://t.co/004mXi3oPr  #Nigeria #NigeriaNews https://t.co/kDdxVGXLWA
475,18/07/2021 17:39,USA,"Chop time has come. Money for the boys. Guys, get your N1,000 ready, we don't accept N500 anymore. 
#FRSC 
Oh… https://t.co/NVjEdBt74t"
476,18/07/2021 17:38,Nigeria,"Zamfara villagers regain freedom from rampaging bandits’leader, Turji #Nigeria, #News https://t.co/tXxnigVHMk"
477,18/07/2021 17:38,London - UK,COVID-19: Gov. Badaru suspends Eid durbar activities https://t.co/L1THExD1Gg  #Nigeria #NigeriaNews https://t.co/ZhnUvgtKgf
478,18/07/2021 17:37,,"Taliban demands war booty, women aged 15-45, as sex slaves in captured Afghanistan  https://t.co/7nE5Zdxge3, Suppor… https://t.co/NTkrrZfqAo"
479,18/07/2021 17:36,London - UK,"Niger Insecurity; Police Kills 10 Bandits, Injured Scores In Gun Battle In Niger https://t.co/hBNrbfwWSy  #Nigeria… https://t.co/GcjRYDhMVZ"
480,18/07/2021 17:36,,"Nigeria we Hail Thee. I think and pray Nigeria can. If not today it will be tomorrow.
@NigeriaGov 
@femigbaja… https://t.co/En7HcqsJ1u"
481,18/07/2021 17:35,Abuja ,"#SayNO To #OneNigeria 
#SayNO To #DeadlyNigeriaDiversity 
  #SayNO To fulani #Killings  
#SayNO To fulani #Impunity… https://t.co/Lhueb868bG"
482,18/07/2021 17:34,USA,"Water tight and terrorist porous. What is he inspecting? Cattles?
#Nigeria's #Buhari. https://t.co/bq5zSeAudb"
483,18/07/2021 17:31,London - UK,"Rivers APC crisis: It’s time to move party forward, not kill members – Abe https://t.co/Bx1kWptXld  #Nigeria… https://t.co/7RqZd48ZSM"
484,18/07/2021 17:31,,"@abiroberts New #Holocaust en route
It's already happening in #Nigeria where islamisation by sword, ever bombing of… https://t.co/gap5V6MkyU"
485,18/07/2021 17:29,"Rivers, Nigeria","#Now Playing - advert 1
Listen at https://t.co/QSZ3Zbyk0P
#Music #Culture #Radio #Nigeria #World"
486,18/07/2021 17:29,London - UK,Kukah a disappointment for castigating Nigeria before foreigners – Presidency  https://t.co/e2QFzHJKP0  #Nigeria… https://t.co/OuwvWUEFc9
487,18/07/2021 17:26,London - UK,"FRSC orders operatives to impound commercial vehicles without speed limit devices, arrest drivers without licence… https://t.co/cmeuG6lOrw"
488,18/07/2021 17:24,Onitsha Nigeria,"To hell with Nigga-area, a.k.a #Nigeria, &amp; it's cursed ""Presidency 2023"" that shall never come. https://t.co/0MsfXbrraK"
489,18/07/2021 17:24,London - UK,Nwankpo: How I will win Anambra governorship seat https://t.co/7YMLXTDPJS  #Nigeria #NigeriaNews https://t.co/Yja32nTaKj
490,18/07/2021 17:23,,BREAKING: Navy Intercepts 162 Bags Of Suspected Smuggled Rice In #Lagos Offshore #Nigeria #Security… https://t.co/D7J0XK0tdd
491,18/07/2021 17:21,London - UK,"Alleged killing, persecution of Christians: Presidency responds to Bishop Kukah’s claims to US… https://t.co/CPBMfy06Ss"
492,18/07/2021 17:19,Africa,"The beautiful city of Obudu 🇳🇬🇳🇬🇳🇬🇳🇬
#Nigeria #VacationMood https://t.co/MWZeAKG0KA"
493,18/07/2021 17:18,London - UK,Deltan promoted to rank of commander in US Navy https://t.co/fbsXZeEBat  #Nigeria #NigeriaNews https://t.co/wGjDMMI4Bt
494,18/07/2021 17:18,,@longroadventure @Covid_1984_ This #BritishCitizen was kidnapped by #Nigeria in #Kenya but us anyone talking about… https://t.co/uTOXWyrsTz
495,18/07/2021 17:16,Poland,"THE PLACE RESTAURANT (EUROPEAN)⠀
⠀
Address: MIDAS SIGNATURE, Festac Access Rd , Lagos, NIGERIA⠀
⠀… https://t.co/XMoq8hN374"
496,18/07/2021 17:15,,"MEGA CONFERENCE FOR South-South &amp; South-East by Lower Niger Congress. 
TOPIC: ""Now Or Never - Walking Through The O… https://t.co/wXvXeFZ8tT"
497,18/07/2021 17:14,"Los Angeles, California",Making good Investments - https://t.co/jsGbX1NXqd #italy #belgium #netherlands #nextmodelscouttoronto #africa… https://t.co/hg6Qyxl70q
498,18/07/2021 17:12,"Lagos, Nigeria","This! 🤣🤣🤣 Make lots of money, buy yourself some monopolized positions behind closed doors, watch your success make… https://t.co/lzlgZv3XYJ"
499,18/07/2021 17:10,London - UK,Winners’ Chapel sacked me for failing to generate enough income -Pastor https://t.co/wUN8zmUUQw  #Nigeria… https://t.co/u2nGe53ZYq
